Strain	Stress
0.027982264	10031.86388
0.028075038	9856.148492
0.028102791	9995.359628
0.028160676	9937.200308
0.028190016	9984.841452
0.028224905	9956.380512
0.02822887	9874.709976
0.028245522	9914.307812
0.028270896	9928.538284
0.028316094	9971.2297
0.028362878	9920.494972
0.028364464	9874.09126
0.028370015	9921.113688
0.028394595	9998.453208
0.028426314	9973.704564
0.028423142	9914.307812
0.028437415	10008.97138
0.028450895	10010.20882
0.028491335	10203.86698
0.028520674	10021.96442
0.028539705	10000.92808
0.028559529	10104.25367
0.028568251	10199.53596
0.028619792	10172.93117
0.028649924	10112.9157
0.028668162	10227.37819
0.028706224	10208.8167
0.028738734	10300.3867
0.028786311	10147.5638
0.028791069	10162.41299
0.028816443	10205.10441
0.028848954	10300.3867
0.028894945	10328.84764
0.02891794	10181.5932
0.02893935	10255.22042
0.028953623	10242.22738
0.028990891	10377.1075
0.029046397	10294.19954
0.029058291	10222.42846
0.029081287	10359.78345
0.029103489	10329.46636
0.029155031	10446.40371
0.029206572	10313.99845
0.029213709	10304.099
0.029241462	10381.43852
0.029283488	10389.48182
0.029323928	10419.79892
0.029338202	10352.97757
0.029351681	10406.18716
0.029395293	10450.11601
0.029438113	10444.54756
0.029480139	10408.04331
0.029499169	10390.71926
0.029509478	10475.48337
0.029549918	10503.3256
0.029579257	10547.25445
0.029611768	10432.17324
0.029619697	10414.23047
0.029629213	10520.03094
0.029673618	10516.93736
0.029698992	10562.10364
0.029714058	10438.97912
0.029732295	10435.88554
0.029751326	10537.35499
0.029762428	10523.74323
0.029825863	10568.2908
0.029836171	10482.28925
0.029844894	10623.97525
0.029865511	10604.17634
0.029890885	10633.87471
0.029909123	10583.7587
0.029928946	10529.9304
0.029933704	10664.1918
0.029970179	10643.77417
0.029992382	10711.21423
0.030016963	10606.6512
0.030026478	10589.94586
0.030039166	10708.12065
0.030084363	10701.93349
0.030113703	10738.43774
0.030124011	10683.99072
0.030136698	10830.00773
0.03016683	10789.17247
0.030199341	10898.06651
0.030221543	10731.63186
0.030233437	10732.25058
0.030273084	10849.80665
0.030306388	10864.03712
0.030337313	10876.41145
0.030364273	10768.75483
0.030378546	10953.75097
0.030426123	10886.92962
0.03044674	10976.64346
0.030487973	10911.05955
0.030490352	10800.30936
0.030531585	11043.46481
0.030569646	10944.47022
0.030594228	11021.80974
0.030620395	10901.77881
0.030629911	10906.10982
0.030644976	11016.86002
0.030690967	10956.22583
0.030701275	11023.66589
0.030710791	10930.85847
0.030727443	11126.37278
0.03075361	11054.6017
0.030782949	11127.61021
0.030830526	11007.57927
0.030839248	10977.26218
0.030873345	11149.26528
0.030905856	11139.98453
0.030926472	11162.25831
0.030954225	11031.7092
0.030979599	11284.76412
0.031028762	11189.48182
0.031064445	11184.5321
0.031113608	11167.20804
0.031123123	11083.06264
0.031155634	11281.67053
0.031196074	11202.47486
0.031214312	11311.98762
0.031244444	11162.87703
0.031248408	11140.60325
0.031304708	11334.88012
0.03134832	11197.52514
0.031380037	11249.49729
0.031386381	11186.38824
0.031403033	11367.67208
0.031462504	11297.13844
0.031491843	11355.29776
0.031533076	11284.1454
0.031544177	11233.41067
0.031580653	11438.82444
0.03164171	11241.45398
0.031699594	11265.58391
0.031708317	11308.27533
0.03178999	11383.7587
0.0318114	11309.51276
0.031819329	11330.54911
0.031833603	11295.901
0.031862941	11452.4362
0.031887523	11384.99613
0.031895452	11309.51276
0.031914483	11318.17479
0.031926377	11354.06032
0.031941443	11479.65971
0.031980297	11410.98221
0.031998535	11521.7324
0.032014394	11376.95282
0.03202946	11614.53983
0.032085759	11502.5522
0.032115098	11509.9768
0.032135715	11505.64578
0.03214523	11467.9041
0.032174569	11719.10286
0.032224525	11540.91261
0.032245141	11639.90719
0.032264965	11528.53828
0.032278445	11561.33024
0.032301441	11760.55684
0.032329986	11555.14308
0.032338709	11692.49807
0.032370427	11566.27997
0.032392629	11597.83449
0.032422761	11654.75638
0.032448929	11716.00928
0.032468752	11602.16551
0.032480646	11665.27456
0.032517915	11733.33333
0.032548047	11626.91415
0.032568663	11793.96752
0.032591659	11626.29544
0.032605932	11797.0611
0.032649544	11773.54988
0.032667781	11680.12374
0.032681262	11818.71616
0.032692363	11750.65738
0.032719323	11956.68987
0.032741526	11772.93117
0.032751041	11883.06264
0.032782759	11780.97448
0.032794653	11849.03326
0.03284223	12000
0.032852538	11863.26373
0.032873154	11899.76798
0.032889014	11869.45089
0.032923903	12107.65661
0.032962757	11925.13534
0.032969101	12016.70534
0.032999233	11933.17866
0.033015885	11985.15081
0.033067426	12095.28229
0.033111038	11932.55994
0.033113417	12120.03094
0.033129276	11930.70379
0.033160994	12200.46404
0.033214121	12087.23898
0.033227602	12099.6133
0.033266456	12053.20959
0.033282315	12092.80742
0.033320376	12285.22815
0.033362402	12082.28925
0.033388569	12156.53519
0.033409186	12089.71384
0.03343456	12142.92343
0.033473415	12178.80897
0.033492445	12123.12452
0.033525749	12137.35499
0.033543194	12184.99613
0.033578083	12313.6891
0.033599493	12129.9304
0.033612973	12271.6164
0.03362566	12146.63573
0.033650242	12256.14849
0.033697818	12319.87626
0.033704955	12189.94586
0.033731915	12258.00464
0.033745395	12321.11369
0.033762047	12445.47564
0.033789007	12275.32869
0.033808831	12395.97834
0.033834998	12300.69606
0.033850064	12392.88476
0.033896848	12398.45321
0.033907949	12342.15004
0.033941253	12475.79273
0.033965041	12396.59706
0.034018168	12669.45089
0.03406178	12418.25213
0.034068124	12447.9505
0.034090327	12487.54834
0.034099842	12526.52746
0.034139489	12676.87548
0.034160899	12444.2382
0.034174379	12546.32637
0.034180723	12462.18098
0.03419896	12558.7007
0.034245744	12650.27069
0.034248916	12470.843
0.034271118	12556.84455
0.034302043	12610.67285
0.034334554	12752.35886
0.034393232	12568.60016
0.03441147	12647.79582
0.034430501	12619.33488
0.034468562	12738.7471
0.034519311	12699.14926
0.034544684	12629.85306
0.034554993	12786.38824
0.03458116	12660.78886
0.034607327	12782.05723
0.034632702	12743.07811
0.034646975	12644.70224
0.034674728	12715.23588
0.03470486	12785.15081
0.034728648	12874.86466
0.034757987	12704.099
0.034771467	12847.02243
0.03482618	12800.61872
0.034858691	12877.33952
0.034903096	12802.47486
0.034918955	12814.23047
0.034950673	12821.03635
0.034977633	12939.82985
0.035047413	12979.42769
0.035078337	12819.1802
0.035084681	12968.90951
0.035102126	12908.27533
0.03515446	12979.42769
0.035205209	12975.71539
0.035230583	12868.05878
0.035254371	12969.52823
0.035274988	13019.02552
0.035313049	12972.62181
0.035329701	12946.01702
0.035337631	12866.82134
0.035362212	12996.13302
0.035428027	13055.52978
0.035492255	13074.70998
0.035527145	12989.32715
0.035529524	13074.70998
0.035553312	13079.65971
0.035587409	13139.05646
0.035626263	13151.43078
0.035648465	13032.01856
0.035647672	13061.09822
0.035665117	13125.4447
0.035686527	13144.6249
0.035707143	13025.21268
0.035710315	13043.15545
0.035723795	13133.48801
0.035732518	13150.81206
0.035757099	13151.43078
0.035765029	13070.99768
0.035770579	13076.56612
0.035788817	13192.26605
0.03580309	13249.18794
0.035824499	13343.85151
0.035838772	13155.14308
0.035859389	13343.23279
0.035890314	13362.41299
0.035925996	13439.1338
0.035941062	13270.22428
0.035959301	13445.93968
0.035991018	13421.80974
0.036011635	13576.48878
0.036056833	13406.34184
0.036057626	13332.0959
0.036086172	13507.19258
0.036117889	13504.099
0.036143264	13600.61872
0.03617181	13425.52204
0.036173395	13565.3519
0.036190841	13562.25831
0.036217801	13517.09204
0.036255069	13543.69683
0.036273307	13463.88244
0.036302646	13630.31709
0.036319297	13647.64114
0.036339915	13709.51276
0.036362117	13540.60325
0.036388284	13761.48492
0.036418416	13699.6133
0.036473129	13825.21268
0.036502468	13731.16783
0.036536565	13645.16628
0.036536565	13833.87471
0.036560353	13781.28384
0.036627754	13895.74633
0.036657885	13690.33256
0.036668987	13804.79505
0.036714978	13872.85383
0.036757004	13791.80201
0.036780792	13916.78268
0.03679903	13731.78654
0.036823612	13914.92653
0.036882289	13911.21423
0.036979822	13963.8051
0.037029777	13840.06187
0.036966342	13768.90951
0.037025813	13981.74787
0.037060702	13927.30085
0.037075768	13976.17943
0.037103521	13814.69451
0.037125724	13822.73782
0.037180437	13937.20031
0.037185987	13954.52436
0.037199468	13870.37896
0.037222463	13803.55762
0.037257353	14046.09436
0.037362022	13979.89172
0.037378673	13956.38051
0.037377087	13887.70302
0.037419114	14157.46326
0.037462726	14062.18098
0.037469069	14195.82366
0.037507131	13995.35963
0.037514267	13986.07889
0.037534091	14166.74401
0.037594355	14082.59861
0.037605456	14175.40603
0.037615764	14011.44625
0.037622108	14233.56535
0.037660962	14175.40603
0.037694266	14078.88631
0.037737085	14142.61408
0.037751358	14047.9505
0.037780697	14313.37974
0.037817966	14233.56535
0.037839375	14119.72158
0.037875851	14140.13921
0.037875851	14201.39211
0.037898846	14305.33643
0.037942458	14261.40758
0.037956731	14301.62413
0.037966247	14187.78036
0.037963868	14348.02784
0.03802096	14305.33643
0.038039197	14260.78886
0.038052677	14303.48028
0.038067744	14190.87394
0.038112149	14533.02398
0.03814228	14382.67595
0.038173206	14370.92034
0.038192236	14307.81129
0.038206509	14520.03094
0.038251707	14503.3256
0.038275495	14385.76953
0.038299284	14508.27533
0.03831435	14382.67595
0.038326244	14656.76721
0.038376199	14554.06032
0.038380957	14575.71539
0.038397609	14462.49033
0.038409504	14477.95824
0.038441221	14662.33565
0.038498313	14547.87316
0.038520516	14673.47254
0.038536375	14500.23202
0.038551441	14731.63186
0.038603775	14643.77417
0.038612497	14589.94586
0.038641837	14636.34958
0.038651352	14559.01006
0.038689413	14900.54138
0.03871558	14666.04795
0.038736197	14631.39984
0.038765536	14604.17634
0.038787739	14789.17247
0.0388258	14841.76334
0.038844038	14693.27146
0.038867826	14834.95746
0.038877341	14653.67363
0.038903509	14944.47022
0.038962186	14789.17247
0.038982011	14801.54679
0.039002627	14756.38051
0.039025622	14785.46017
0.039084301	15016.86002
0.039127913	14834.95746
0.039131877	14949.41995
0.039148529	14813.3024
0.039165181	15085.53751
0.039211172	14932.71462
0.039243682	14861.56226
0.039285709	14969.21887
0.039292052	14809.5901
0.039304739	15143.07811
0.039343593	14960.55684
0.039361832	14922.19644
0.039365796	14877.03016
0.039374519	14929.62104
0.039430818	15143.69683
0.039468086	14941.99536
0.039481566	15053.98298
0.039502976	14935.8082
0.039533108	15215.4679
0.039587821	15065.11988
0.039616367	15023.04718
0.039621918	15123.2792
0.039633019	15323.74323
0.039695662	15166.58933
0.039717864	15076.87548
0.039730551	15109.04872
0.039743239	15027.37819
0.039782093	15357.77262
0.039840771	15149.88399
0.039844736	15108.43001
0.039866938	15109.04872
0.039887555	15216.08662
0.039933546	15330.54911
0.040001739	15204.94973
0.040016805	15383.7587
0.040036629	15208.66203
0.040057245	15412.83836
0.040115923	15277.33952
0.040119888	15279.81438
0.04014209	15334.26141
0.040142883	15345.3983
0.040210283	15605.8778
0.040260239	15303.3256
0.040277684	15342.92343
0.040286407	15291.56999
0.040284028	15600.92808
0.040356978	15482.13457
0.040383146	15366.43465
0.040389489	15557.61794
0.040423586	15382.52127
0.040447374	15664.65584
0.040474335	15462.33565
0.040486229	15501.93349
0.040514775	15454.29234
0.040540149	15571.84842
0.040617858	15674.5553
0.040628959	15531.63186
0.040637681	15585.46017
0.040650369	15514.92653
0.040682086	15735.8082
0.040735214	15574.32328
0.040757417	15584.22274
0.040759795	15668.98685
0.040779619	15684.45476
0.040823231	15898.53055
0.040862085	15617.63341
0.040878737	15782.21191
0.040907283	15696.82908
0.040939001	15935.0348
0.040972305	15723.43388
0.040992128	15788.39907
0.041015124	15692.49807
0.041024639	15866.35731
0.041080145	15896.6744
0.041096005	15757.46326
0.041103934	15823.66589
0.04112455	15761.17556
0.041146753	16096.51972
0.041191951	15818.09745
0.041204638	15803.24826
0.041217325	15881.82521
0.041231598	15954.83372
0.041279968	16156.53519
0.041299791	15855.22042
0.041306135	15889.86852
0.041316443	15964.11446
0.041341818	16123.12452
0.041395738	16011.13689
0.041403667	15929.46636
0.041421905	16088.47641
0.041440143	16051.35344
0.041497235	16280.89714
0.041526574	16033.41067
0.041534504	16186.23356
0.041563842	16079.19567
0.041593181	16219.64424
0.041685163	16159.62877
0.041699436	16113.84378
0.041703401	16259.86079
0.041727189	16193.03944
0.041768423	16408.35267
0.041796175	16157.77262
0.041807277	16142.92343
0.041815999	16235.11214
0.04184851	16285.22815
0.041904016	16444.2382
0.041907188	16172.62181
0.041915911	16381.74787
0.041939699	16337.20031
0.041971417	16503.63496
0.042059434	16352.66821
0.04206657	16244.39288
0.042091944	16422.58314
0.042139521	16428.15158
0.042175204	16563.65042
0.042185512	16337.20031
0.042207715	16301.93349
0.042229124	16387.93504
0.042277494	16486.92962
0.042320313	16529.00232
0.042336172	16371.2297
0.042338551	16306.88322
0.042363925	16464.65584
0.04239485	16665.73859
0.042433704	16467.74942
0.042455114	16429.38902
0.042481281	16610.67285
0.042523307	16580.35576
0.042571677	16725.13534
0.042582778	16481.97989
0.042581985	16615.62258
0.042612117	16640.37123
0.042651764	16634.80278
0.042692205	16719.5669
0.042712028	16547.5638
0.042712821	16524.05259
0.042725508	16688.63109
0.042762777	16784.5321
0.042803217	16636.65893
0.042804803	16575.40603
0.042824627	16765.97061
0.042852379	16789.48182
0.042880926	16837.74169
0.042891234	16697.29312
0.042907093	16705.95514
0.04291978	16779.58237
0.042951498	16892.18871
0.042989559	16827.22351
0.04299511	16751.12142
0.043010969	16919.41222
0.043039515	16902.08817
0.043098193	16997.37046
0.04312436	16814.23047
0.043150527	17004.79505
0.043175109	16963.34107
0.043206034	17017.16937
0.043215549	16872.38979
0.043224271	17080.89714
0.043277398	17077.80356
0.043314667	17179.27301
0.043354315	16991.1833
0.043372552	16982.52127
0.043411407	17163.18639
0.043445503	17148.95592
0.043489908	17227.53287
0.043517661	17037.58701
0.043535899	17243.61949
0.043581097	17158.23666
0.043619158	17156.38051
0.043646912	17129.77572
0.043659598	17063.57308
0.0436707	17239.90719
0.04369211	17178.03558
0.043707968	17323.43388
0.043730171	17083.372
0.043740479	17058.00464
0.043765853	17307.34726
0.043810258	17174.942
0.04384832	17325.29002
0.043861007	17153.28693
0.043879245	17480.58778
0.043919685	17336.42692
0.043939509	17472.54447
0.043976777	17292.49807
0.043983914	17239.90719
0.044021182	17491.72467
0.044037834	17419.33488
0.044060829	17576.48878
0.044082239	17342.61408
0.044135366	17637.74169
0.044186115	17471.30704
0.044206731	17557.9273
0.044242414	17403.86698
0.044267788	17634.02939
0.044345497	17582.67595
0.044370078	17497.29312
0.044401003	17555.45244
0.044410519	17480.58778
0.044443029	17721.26837
0.04448902	17589.48182
0.044504086	17700.23202
0.04452946	17504.71771
0.044544526	17513.37974
0.044593689	17721.88708
0.04463968	17621.03635
0.044657125	17799.2266
0.04467219	17532.55994
0.044684085	17785.61485
0.044704702	17699.6133
0.04472056	17664.34648
0.044737212	17681.05182
0.044747521	17608.04331
0.044763379	17908.12065
0.044805406	17708.27533
0.044818092	17851.19876
0.044842674	17683.52668
0.044852982	17703.3256
0.044896594	17887.70302
0.044913246	17748.49188
0.044939414	17927.91957
0.044944964	17750.96674
0.044963202	18112.9157
0.045021087	17901.93349
0.045063113	18046.71307
0.045108311	17869.76025
0.045109104	17882.13457
0.045139236	18099.30394
0.045174919	17939.05646
0.045212187	18045.47564
0.045242319	17888.32173
0.045267693	18237.89636
0.045329543	18031.86388
0.045339851	17984.84145
0.045381084	18024.43929
0.045407252	17927.91957
0.045427075	18108.58469
0.04547148	17981.74787
0.04549289	18136.42692
0.045524608	17971.84842
0.045542052	18035.57618
0.045558704	18222.42846
0.04558725	17987.31632
0.045597559	18197.67982
0.045626897	18029.38902
0.045630862	18174.1686
0.045682404	18119.72158
0.045722844	18101.77881
0.045740289	18123.43388
0.04575139	18117.86543
0.045770421	18459.39675
0.045802139	18190.25522
0.04582672	18357.9273
0.045846544	18125.90874
0.045868746	18309.04872
0.045903636	18385.15081
0.045941697	18219.9536
0.04595597	18373.3952
0.045970243	18165.50657
0.045988481	18559.01006
0.046028921	18273.16319
0.046056674	18281.2065
0.046076498	18297.91183
0.046084428	18317.71075
0.046110594	18659.86079
0.046149449	18294.81825
0.046158964	18463.72776
0.046180374	18307.19258
0.046201783	18464.9652
0.046223986	18450.11601
0.046239845	18385.15081
0.046257289	18531.16783
0.046267598	18401.85615
0.04629773	18746.48105
0.046327069	18442.69142
0.046356408	18667.9041
0.046373853	18429.07966
0.046369888	18698.83991
0.046411914	18644.39288
0.04642698	18561.48492
0.046446804	18735.96288
0.04646742	18651.81748
0.046484072	18971.69374
0.046548301	18589.32715
0.046569711	18846.71307
0.046600635	18652.4362
0.046646626	18876.41145
0.046725921	18877.03016
0.046731471	18708.12065
0.046754467	18777.41686
0.046821074	18800.30936
0.046874202	19049.65197
0.046909884	18760.71152
0.046923364	18755.7618
0.046947946	18784.84145
0.046964597	18867.1307
0.047005831	18998.91725
0.047017725	18787.31632
0.047035963	18739.67518
0.047051029	18679.04099
0.04708116	18902.39752
0.047106535	18947.5638
0.047124772	18778.65429
0.047131116	18932.0959
0.04713746	18861.56226
0.047154905	19045.93968
0.047206446	18787.31632
0.047223098	18854.13766
0.047247679	18910.44084
0.047274639	19016.86002
0.047329353	19203.7123
0.047358691	18941.99536
0.04739041	19024.28461
0.047408647	19088.63109
0.047453845	19293.42614
0.047493492	18991.49265
0.047500629	19204.94973
0.04751966	19027.99691
0.047532347	19195.66899
0.047583888	19260.01547
0.04761402	19076.25677
