Strain (in/in)	Stress (psi)
0.305033492	65067.56175
0.305060968	64954.03376
0.30508452	65057.67104
0.305093941	64841.79586
0.305133194	65154.42785
0.305163811	64985.42598
0.305199923	65091.64344
0.305241531	65237.42372
0.305257232	64971.23497
0.305275289	65064.55154
0.305307476	65203.88136
0.305342018	65119.59542
0.30536557	64927.8019
0.305402468	65166.03869
0.305426019	65130.7762
0.305463702	65215.06213
0.305506095	65367.72289
0.305531217	64968.6548
0.305559479	65140.66691
0.305591666	65230.11318
0.305617573	65206.03149
0.305637985	65103.25427
0.305661536	65024.12868
0.305717275	65098.52394
0.305749463	65187.11018
0.30578479	65213.342
0.305807557	65034.87945
0.305831894	65130.7762
0.305870361	65148.83748
0.305926885	65182.80987
0.305974774	65270.53605
0.306012456	65035.30949
0.306039933	65123.03566
0.30606113	65224.95284
0.306109803	65173.77923
0.306120009	65051.65063
0.30613257	64969.51484
0.306178103	65226.24291
0.306231487	65203.45132
0.30627388	65030.14912
0.30627074	64981.55571
0.306274665	64899.84994
0.306318628	65093.36357
0.306354741	65053.80077
0.306382217	64956.61395
0.306395564	64954.89382
0.30641519	64868.45775
0.306446592	65030.57915
0.306458368	64941.56288
0.30648663	64831.47512
0.306494481	64805.67333
0.306518817	65129.4861
0.306549434	65064.98158
0.306603603	65140.23687
0.306596538	64959.62416
0.306619304	64809.97361
0.306673473	64951.88362
0.306693885	65018.10827
0.306705661	64991.87642
0.306709586	64939.84277
0.306729212	65113.14495
0.306770035	65164.31856
0.306792017	65114.43505
0.306794372	64989.29625
0.306803007	64872.75805
0.306828129	65052.08067
0.306861887	65043.48006
0.306878373	65200.44109
0.306887008	64910.60069
0.306949813	65189.69035
0.306993776	65123.89573
0.307014973	65285.58709
0.307003197	65016.81817
0.307018898	65166.89873
0.307031459	65162.16842
0.307092693	65073.58218
0.30711703	64998.32689
0.307117815	64957.04396
0.307170414	65224.52281
0.307193181	65133.7864
0.307205741	65216.35223
0.307217517	64966.50463
0.307234003	65018.10827
0.30726305	65160.87832
0.307289742	65063.69148
0.307310939	65101.96418
0.307336846	65051.65063
0.307351762	65356.97212
0.30739337	65187.11018
0.307417706	65357.40215
0.307427912	65116.58519
0.307437333	65340.63097
0.307478941	65315.25918
0.307535465	65208.18166
0.307557446	65195.28075
0.307570793	65098.95397
0.307602195	65363.85259
0.307643017	65330.31023
0.30767285	65347.51145
0.307703467	65163.45849
0.30775214	65283.86696
0.307787468	65429.64724
0.307824365	65319.55949
0.307843206	65216.35223
0.307858123	65202.16122
0.307898161	65468.34997
0.307928778	65337.62077
0.307954685	65230.97325
0.30796175	65163.88853
0.307981377	65121.74556
0.308033975	65297.1979
0.308053601	65166.03869
0.308066163	65261.93544
0.308073228	65027.56895
0.30810463	65332.4604
0.308129752	65212.48196
0.308161939	65447.27849
0.3081745	65181.08974
0.308212968	65175.92937
0.308234165	65294.61773
0.308274202	65366.86282
0.308285193	65193.56062
0.30830325	65166.89873
0.308342502	65356.11205
0.308362914	65245.59429
0.308399026	65525.54399
0.308415512	65189.69035
0.308453195	65247.3144
0.308491663	65224.95284
0.308512859	65409.86583
0.308541121	65378.90367
0.308553683	65204.31136
0.308602356	65630.04134
0.308630618	65390.08445
0.308664375	65559.08635
0.308676936	65304.50844
0.308713834	65270.53605
0.308750731	65320.84959
0.308779779	65282.57689
0.308805686	65491.14156
0.308818246	65212.05193
0.308879481	65446.41842
0.308912453	65358.69225
0.308926584	65254.1949
0.308937575	65115.29512
0.308977612	65223.23271
0.309022361	65527.69413
0.309040417	65257.2051
0.309062399	65212.48196
0.309097726	65118.30532
0.309119708	65302.78831
0.309127558	65154.85789
0.30914797	65338.48081
0.309169166	65129.91613
0.309248457	65485.55116
0.309272794	65263.22551
0.30929556	65233.98345
0.309323822	65128.62606
0.309378776	65284.29699
0.309422739	65360.84239
0.309451787	65286.01713
0.309472198	65448.13853
0.30949889	65229.68315
0.309542068	65355.68202
0.309582891	65330.31023
0.309587601	65286.01713
0.309600947	65284.29699
0.309633919	65203.88136
0.309673172	65548.33558
0.30971478	65262.36547
0.309740687	65245.16426
0.309742257	65332.4604
0.309806632	65326.43996
0.309847455	65351.38172
0.309865511	65307.51864
0.309872577	65402.12529
0.309900838	65205.17143
0.309953437	65495.8719
0.309976989	65443.40819
0.309982484	65305.36848
0.30999897	65367.29286
0.310005251	65287.73726
0.310040579	65633.48158
0.310075121	65334.61054
0.310082971	65223.66274
0.310093962	65206.89156
0.310115159	65298.91804
0.310143421	65469.21001
0.310158337	65271.82612
0.310169327	65400.83522
0.310193664	65352.24178
0.31021172	65432.65745
0.310222711	65228.39308
0.310243908	65348.37151
0.310257254	65221.08254
0.31027845	65424.05684
0.310293366	65345.36131
0.310302787	65244.73423
0.310312208	65218.9324
0.310331049	65419.75654
0.31034361	65395.67485
0.310369517	65254.1949
0.310382078	65337.62077
0.310396209	65205.60146
0.310417405	65455.44906
0.310429966	65267.09578
0.310438601	65470.50011
0.310458228	65340.63097
0.310492771	65457.16917
0.310531238	65552.63588
0.310545369	65304.07841
0.310564996	65501.4623
0.310593258	65486.41122
0.31062937	65576.7176
0.310644287	65363.42259
0.310659988	65638.21191
0.310692175	65419.3265
0.310755764	65858.38742
0.310775391	65603.80949
0.310794232	65519.09352
0.310808363	65482.54095
0.310847616	65663.5837
0.310881373	65688.09542
0.31089629	65521.67372
0.310930047	65806.35375
0.310958309	65547.47554
0.311019543	66009.75805
0.311054871	65735.82879
0.311059581	65513.50314
0.311076852	65471.36018
0.311112965	65639.07198
0.311171059	65699.2762
0.311189115	65605.95965
0.311198536	65570.26713
0.311266836	65730.23839
0.311288032	65793.88287
0.311308444	65700.13627
0.311333566	65927.19225
0.311359472	65691.10563
0.311409716	65879.88891
0.311423847	65670.03414
0.311433268	65548.33558
0.311448969	65598.21911
0.311485081	65882.03908
0.311508633	65686.37532
0.311533755	65600.36925
0.311555736	65725.50805
0.311595774	65790.44264
0.311627962	65983.09619
0.311638167	65653.26296
0.311657794	65691.96569
0.311691551	65703.1465
0.311759066	66041.58031
0.311779477	65761.63061
0.311790468	65691.10563
0.311803029	65643.80232
0.311852488	65817.53453
0.311886245	65731.95852
0.311909011	65659.71343
0.311936489	65851.07689
0.311978882	65751.73991
0.31202206	65760.77055
0.312058172	65661.43354
0.312082509	65604.66955
0.312117051	65543.17523
0.312150809	65692.82576
0.312215184	65865.2679
0.312271707	65608.10979
0.3122984	65512.21304
0.312335297	65737.5489
0.312395746	65780.55193
0.312442065	65697.12606
0.31245227	65630.04134
0.312471897	65676.91464
0.312498589	65745.28944
0.312531561	65703.5765
0.312542552	65773.24142
0.312560608	65570.26713
0.312579449	65675.62454
0.312600646	65657.9933
0.312624983	65605.52962
0.312653245	65458.02923
0.312667376	65463.1896
0.312699563	65682.50502
0.312730965	65644.23235
0.312763152	65525.97402
0.312770218	65546.18544
0.3127922	65554.35601
0.312833022	65684.65518
0.312865995	65745.71947
0.312878556	65558.65632
0.312887976	65530.70436
0.312919379	65672.18431
0.312953136	65772.38136
0.312985323	65848.49672
0.312992389	65601.65935
0.313019866	65508.34277
0.313048913	65767.65102
0.313083455	65710.88704
0.313096801	65678.20472
0.313110932	65564.24672
0.313156466	65879.02887
0.313185512	65786.57237
0.313220055	65879.88891
0.313232616	65602.08938
0.313240467	65511.35298
0.31328757	65701.42637
0.313349589	65749.58974
0.313382562	65877.30874
0.313390412	65614.56026
0.313419459	65518.23348
0.313461852	65714.32728
0.313494824	65701.8564
0.313517591	65664.44377
0.313527012	65573.27733
0.313570975	65714.32728
0.313614938	65762.92068
0.313639275	65752.59997
0.313666752	65515.65328
0.313694229	65531.13439
0.313727201	65673.47441
0.313753893	65613.27016
0.313770379	65655.41313
0.3137798	65503.1824
0.313822978	65716.47741
0.313863801	65695.40593
0.313884212	65601.22932
0.313905409	65561.23649
0.313914044	65481.25085
0.313932101	65756.90028
0.313954867	65682.93505
0.313973709	65685.51525
0.313979989	65508.34277
0.31399255	65524.68392
0.314024737	65774.96153
0.314048289	65634.34164
0.314051429	65666.59391
0.314069486	65500.1722
0.314100103	65909.561
0.314131505	65682.93505
0.314157412	65944.8235
0.314172328	65662.2936
0.31420687	65565.53679
0.314243768	65780.55193
0.314261039	65790.0126
0.314289301	65711.74708
0.314310498	65695.83596
0.314359956	65869.13817
0.314385078	65827.42523
0.314403134	65734.96873
0.314422761	65725.93809
0.314430611	65688.52546
0.314467509	65954.28417
0.314494986	65793.45284
0.314528743	65833.44564
0.314535024	65681.21495
0.314566426	65746.1495
0.314604108	65846.34655
0.314637081	65800.76335
0.314682614	65854.94716
0.314718727	65710.457
0.314773681	66042.01034
0.314805083	65852.36699
0.31482785	65763.35072
0.31484041	65743.99937
0.314876523	65868.2781
0.314919701	65754.32008
0.314943253	65744.85943
0.314947963	65750.01977
0.314962094	65728.94829
0.314995852	66042.01034
0.315017048	65784.85223
0.31503746	65938.80306
0.31504531	65700.13627
0.315085348	65706.1567
0.31511361	65977.93582
0.315129311	65738.40896
0.315145798	65756.90028
0.315156788	65590.90858
0.31519133	66030.82954
0.315240789	65824.84506
0.315252565	65715.18734
0.315268266	65675.19451
0.315291818	65648.96266
0.315345987	65808.93392
0.315368753	65748.7297
0.315390735	65780.1219
0.315414287	65712.17711
0.315437053	65974.92562
0.315455895	65757.76034
0.315481801	65846.34655
0.315498288	65718.62758
0.315527334	65839.46608
0.315535185	66052.33105
0.315555597	65802.91351
0.315572868	65734.53869
0.315583074	65792.16274
0.31560113	65998.57728
0.315617616	65829.57537
0.315644308	66001.58748
0.315662364	65829.57537
0.315686701	65823.12493
0.315700832	65913.86131
0.315725169	65726.36812
0.315734589	65801.19338
0.315762851	65720.34768
0.315770702	65942.24333
0.315802889	65793.88287
0.315824086	65868.70814
0.315837432	65810.65405
0.315860198	65913.43127
0.315889245	65875.1586
0.315886105	65719.48764
0.315904161	65936.65292
0.315922217	65757.33031
0.31595048	65896.23009
0.315970891	65792.16274
0.316001508	65955.14421
0.316008574	65682.07501
0.316032125	65941.38326
0.316058817	65873.00844
0.316080799	65752.16994
0.3160965	65775.39156
0.316114556	65857.09732
0.316148314	65975.35565
0.31616951	65757.33031
0.316194632	65966.32501
0.316220539	65739.69906
0.316266072	65924.61208
0.316280203	65757.76034
0.316314746	65823.985
0.316364204	65691.53566
0.316401887	65944.39346
0.316423084	65817.53453
0.316454486	65725.93809
0.316481178	65726.79815
0.316524356	65922.03188
0.316548693	65890.63969
0.316568319	65751.30987
0.316586375	65652.83296
0.316606787	65655.41313
0.316642899	65851.93696
0.316668806	65757.33031
0.316687647	65927.62228
0.316702563	65756.90028
0.3167269	65907.41087
0.316758302	65866.988
0.31679677	65717.33748
0.316819537	65940.52319
0.316845443	65823.55496
0.31687292	65996.85717
0.316887051	65824.84506
0.316923949	66044.59051
0.316956136	65869.13817
0.316985184	66012.33825
0.317019726	65973.20549
0.317036212	65812.37416
0.317062119	65960.73461
0.317087241	65919.45171
0.317107652	65971.48538
0.317124138	65833.87568
0.31714926	65797.32311
0.317165746	65820.54476
0.317190868	66006.31782
0.31721442	65952.134
0.317224625	65767.65102
0.317232476	65873.00844
0.317244252	65877.30874
0.317286645	65939.66313
0.317291355	65767.65102
0.317320402	66044.16048
0.317341599	65885.90935
0.317387132	65999.43734
0.317408328	65904.83067
0.317427955	66158.54854
0.317436591	66031.25957
0.317470348	66133.17675
0.317487619	66040.72024
0.31749704	65911.28114
0.317523732	66226.06329
0.317540218	65964.17485
0.317574761	66150.37796
0.317592032	65954.28417
0.317610873	65877.30874
0.31763835	65992.98687
0.317672893	66144.35753
0.3177145	66362.38287
0.317726276	66060.93166
0.317754538	66146.50769
0.317799287	66217.46269
0.317822838	66308.19906
0.317832259	66054.05119
0.31785424	66275.08673
0.317902129	66232.94377
0.317929606	66326.26034
0.317946092	66096.62419
0.317961008	66063.94189
0.317993196	66059.64159
0.318046579	66637.17223
0.318066991	66289.70778
0.318081906	66179.62002
0.318109384	66284.11737
0.318153347	66248.42488
0.31820673	66515.04363
0.318226357	66192.52093
0.318238918	66120.70587
0.31827503	66260.46572
0.318308788	66597.1794
0.318357461	66344.75165
0.318368452	66188.65066
0.318392789	66181.77016
0.318432042	66255.73538
0.318465799	66601.4797
0.318476004	66201.98161
0.318497201	66082.00314
0.318534884	66151.23803
0.318585127	66277.66693
0.318614175	66155.53833
0.318631446	66163.27887
0.318664418	66364.10301
0.318702886	66354.2123
0.318758625	66375.71382
0.318817504	66148.2278
0.318919561	66372.27358
0.319047525	66351.63213
0.319103265	66321.53001
0.319123676	66179.62002
0.319140162	66108.235
0.319164499	66294.00808
0.319191976	66295.72819
0.319206107	66401.0856
0.319210817	66161.12871
0.319224948	66055.77129
0.319242219	66180.48009
0.319274406	66185.64046
0.319283042	66166.71911
0.319291678	66018.35866
0.319305809	65954.28417
0.319320725	66085.87341
0.319341136	66258.31555
0.319363118	66094.90405
0.319390595	66030.82954
0.319419642	66233.3738
0.31945497	66308.19906
0.319480092	66435.058
0.319488727	66250.14498
0.319510708	66435.058
0.319543681	66415.70665
0.319583719	66669.85452
0.319606485	66424.73729
0.319622187	66277.66693
0.319648878	66366.25314
0.31967086	66382.59432
0.319699907	66523.2142
0.319711683	66263.47592
0.319733664	66152.0981
0.319788618	66239.82427
0.319801964	66310.77926
0.3198106	66300.45852
0.319835722	66114.68544
0.319872619	66354.64233
0.319926788	66334.86095
0.319952695	66528.80461
0.319961331	66166.71911
0.319991948	66079.42297
0.32002649	66337.87115
0.320055537	66167.57918
0.320062603	66183.49029
0.3200838	66070.82237
0.320104996	66299.59846
0.320134828	66306.47896
0.320159165	66447.09884
0.320178006	66080.71307
0.320209408	66135.75692
0.320247091	66251.43508
0.320276138	66161.98878
0.320297334	66164.99898
0.320320101	66165.85905
0.320357784	66370.98348
0.3203727	66329.27055
0.320381335	66155.1083
0.320400962	66102.21456
0.32043786	66265.62606
0.320484178	66342.60149
0.320535206	66254.87532
0.320572889	66267.34619
0.32058545	66214.02245
0.320627058	66535.68508
0.320663956	66352.06216
0.320700853	66457.84961
0.320703994	66242.40444
0.320725975	66172.73955
0.320755022	66552.02623
0.320772294	66351.63213
0.320779359	66211.01222
0.32079506	66168.00921
0.320817042	66207.57198
0.320842948	66254.44528
0.320868855	66214.88252
0.320884556	66413.12645
0.320901043	66117.26564
0.32093323	66519.34393
0.320961492	66338.30119
0.320979548	66386.46459
0.320996819	66147.79779
0.321029792	66634.59203
0.32107454	66408.39611
0.321096521	66505.58296
0.321108298	66346.47176
0.321160111	66180.48009
0.321188373	66394.20513
0.321204859	66319.8099
0.32121899	66252.29515
0.321235477	66234.23387
0.321270019	66480.6412
0.321295141	66416.13668
0.321304561	66480.6412
0.321326543	66241.97441
0.321361086	66678.0251
0.321390917	66458.27965
0.321414469	66307.76903
0.321432525	66436.77813
0.321454507	66289.70778
0.321494545	66554.60643
0.321524377	66315.9396
0.321549499	66572.23764
0.321567555	66333.14082
0.321595032	66377.43395
0.321612303	66383.02432
0.3216335	66373.13365
0.32164135	66561.05687
0.321675108	66285.83751
0.32169866	66616.96081
0.321712791	66319.37987
0.321725351	66358.94264
0.321738698	66278.09694
0.32178266	66331.85074
0.321810922	66424.73729
0.321829764	66357.22253
0.321858811	66309.91919
0.321873727	66355.5024
0.32191612	66596.74937
0.321931821	66379.15405
0.321959298	66320.23991
0.321969504	66223.48309
0.322019747	66338.30119
0.322064496	66512.89346
0.322074701	66364.10301
0.322098253	66488.38174
0.322126515	66290.99785
0.322169693	66724.8984
0.32219089	66429.4676
0.322212871	66544.71572
0.322227002	66337.44112
0.322259975	66464.30006
0.322278816	66355.5024
0.322307863	66567.93734
0.322312573	66310.77926
0.322353396	66487.95171
0.322378518	66616.96081
0.322398144	66410.54628
0.32241149	66314.2195
0.322420911	66236.81404
0.322463304	66798.43356
0.322498631	66364.53304
0.322519043	66635.88213
0.322540239	66443.6586
0.322578707	66518.9139
0.322603829	66729.62874
0.32262424	66478.9211
0.322650147	66717.15786
0.322672914	66523.2142
0.322738859	66863.79818
0.32276084	66527.08447
0.322768691	66418.28682
0.322771831	66341.31139
0.322815009	66447.95891
0.322848767	66739.94945
0.322878599	66450.10905
0.322910001	66521.06407
0.322929627	66487.95171
0.322977515	66654.80347
0.323012058	66351.63213
0.323052096	66724.8984
0.323062301	66612.66051
0.323090564	66641.0425
0.323147088	66626.85149
0.323166714	66589.00883
0.323201257	66756.72063
0.323234229	66512.89346
0.323275052	66668.56442
0.323292323	66696.51641
0.32331509	66529.23464
0.323333931	66563.63704
0.323369259	66653.08334
0.323411652	66849.17714
0.323425783	66536.11511
0.323433633	66419.14688
0.323440699	66363.67297
0.323488587	66503.86285
0.323528625	66703.39688
0.323541186	66395.4952
0.323555317	66496.12228
0.323582009	66422.58712
0.323636963	66671.57466
0.323648738	66427.74749
0.323658159	66358.08257
0.32367229	66554.17639
0.323726459	66529.23464
0.323757076	66544.28569
0.323773562	66511.60339
0.323798684	66432.47783
0.323824591	66515.47366
0.323848928	66561.91693
0.323870909	66379.58409
0.32388347	66421.72705
0.323899171	66527.08447
0.323924293	66588.57879
0.3239502	66511.17336
0.32395491	66410.97631
0.323974537	66396.35527
0.323994163	66377.86398
0.32401379	66552.88629
0.324049117	66376.57388
0.324055398	66402.3757
0.324071884	66448.38894
0.324102501	66540.41542
